0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
0.5157508695;0.4714811607;0.4522604804;0.4719637061;0.4988279708;0.5257421295;0.5555158097;0.5849415421;0.597264402;0.5915200265;0.5666434571;0.539057257;0.5146778995;0.4898820177;0.5005849856;0.5441008966;0.6060740074;0.558958821;0.5693913906;0.5374865388;0.4845425447;0.4163196613;0.4128685721;0.4839381674;0.5436823803;0.5934957901;0.5920145856;0.2823732484;0.193716325;0.0971096337;0.1209677419;0.1010480975;0.0967741935;0.1051484259;0.127511196;0.4181900698;0.4006368499;0.3513390469;0.2704920941;0.3035730681;0.3542884296;0.2907702642;0.3677985242;0.4277235679;0.4453044417;0.3806588297;0.3250910382;0.3211662541;0.2461989923;0.2016129032;0.2017741291;0.1995051109;0.249087826;0.3274829114;0.3775709649;0.3981127435;0.3952435727;0.3924362923;0.3728912265;0.3019620198;0.2484342226;0.250130039;0.254639571;0.3111900223;0.3182164461;0.3226814359;0.3195421412;SA
0.5311572194;0.469684509;0.4436216948;0.4513968377;0.469753738;0.4977185201;0.5301767714;0.5615706567;0.5647464968;0.5693913906;0.5561593435;0.5417650462;0.5172618616;0.5007798289;0.5161920324;0.5616285596;0.6314057784;0.5876039107;0.608483641;0.5734886031;0.5229513818;0.457408094;0.4557700371;0.5316467653;0.5892065954;0.6236848807;0.6236848807;0.3068757676;0.2017741291;0.1051484259;0.1146183097;0.1010480975;0.1051484259;0.1120358386;0.1387471817;0.4277235679;0.4209801012;0.3752383911;0.2965286502;0.3178074273;0.3707046753;0.3154452777;0.3984393331;0.4563404629;0.4661401941;0.4017715712;0.347897655;0.3265880118;0.2524592878;0.2151881301;0.2178912272;0.2171437422;0.2671047607;0.3581226341;0.3728912265;0.3765360494;0.3710553894;0.3661148214;0.3570313487;0.31024813;0.2784302662;0.2743121186;0.2799444348;0.3361075159;0.2878478758;0.2823732484;0.2784302662;SA
0.5664138609;0.5085762911;0.4841397103;0.4947697307;0.5212697617;0.5441606583;0.5734886031;0.6123193314;0.6211771746;0.6168168766;0.5880464669;0.5720692855;0.5569773113;0.5355470231;0.5489205186;0.5948093198;0.6674574741;0.5940434471;0.5906948412;0.5451756058;0.4898820177;0.4176453992;0.4166319791;0.5013639046;0.568190805;0.6215958281;0.6421806146;0.2827185184;0.1856591038;0.0971096337;0.127511196;0.1051484259;0.0967741935;0.1051484259;0.1387471817;0.4371235559;0.4112112511;0.3668246908;0.2741935484;0.3087772535;0.3717558249;0.3000173425;0.3884385348;0.4513968377;0.4787361961;0.4070783698;0.3429079294;0.3315291095;0.2550223919;0.1861838126;0.193716325;0.1938841174;0.257307357;0.3490175001;0.4134195361;0.4471263315;0.4516849021;0.4414908288;0.4088319953;0.3178074273;0.2484342226;0.250130039;0.256294332;0.3290678349;0.3513390469;0.3549303401;0.3447993278;SA
0.4719986838;0.4249970523;0.409450981;0.4159991199;0.4355699527;0.4609424116;0.4863804277;0.5209454596;0.5238769865;0.5212479957;0.4922716999;0.4760845061;0.4635247423;0.4478577348;0.4571647347;0.4935966714;0.5465576663;0.5126216498;0.5196035396;0.4922716999;0.4436134999;0.38629977;0.3792985544;0.4512143977;0.5101112662;0.5462691475;0.5492295319;0.2553865448;0.1746256622;0.0875060726;0.1048355661;0.0900430058;0.0939597315;0.0932378791;0.1194932471;0.3706496986;0.3584797412;0.3213777153;0.2494081097;0.2684563758;0.3228459992;0.2699622196;0.3437919054;0.3939202843;0.4041360864;0.350345856;0.2990156968;0.2832341993;0.2222885257;0.1790827391;0.1880392715;0.1889950046;0.234803432;0.3060873624;0.3315191687;0.3398386282;0.3355704698;0.3321978167;0.3165765481;0.270545562;0.2383259182;0.2348993289;0.2409573567;0.2867115351;0.2606239978;0.261830996;0.2515659707;SA
0.5633628773;0.5092791421;0.4768986917;0.4795506048;0.4921998232;0.5038870759;0.5266690925;0.5568605323;0.5739986984;0.568705652;0.5548129214;0.5306059403;0.5123348443;0.4968684452;0.5005849856;0.5306672218;0.5851638688;0.6009552749;0.6123193314;0.5753567413;0.5093429895;0.4342874844;0.4255895097;0.5075522251;0.5842740544;0.6243623178;0.610191369;0.2988226986;0.2017741291;0.1051484259;0.1190711537;0.0872310792;0.0890754921;0.0912395847;0.1228350501;0.4435483871;0.4335380663;0.3825335879;0.2932203058;0.3250910382;0.3854973678;0.2922204989;0.3872647485;0.4409011914;0.4513968377;0.3884385348;0.3315291095;0.3141022918;0.2292366194;0.1683920405;0.1695467423;0.1695467423;0.2280989617;0.3178074273;0.3471490847;0.36575937;0.3637087833;0.3651364975;0.3430975385;0.296747895;0.2230534949;0.2183384898;0.221884137;0.3027149093;0.2858071798;0.2907702642;0.2851237021;SU
0.4593762405;0.4185896948;0.38978211;0.3927751648;0.4080735601;0.4350008167;0.4688389046;0.5031319413;0.5317283253;0.5221114185;0.5137626633;0.4985000699;0.4895649993;0.4850821745;0.4832214765;0.4980932971;0.5282864068;0.517475343;0.5356528843;0.5104643455;0.4587384561;0.4004411783;0.387289612;0.4628440174;0.5226718785;0.5528669886;0.541756673;0.2687917368;0.181704515;0.0941991198;0.1024452183;0.0782678107;0.080816071;0.0859479763;0.111093593;0.3815481988;0.380720929;0.3407651617;0.2581930747;0.285373042;0.333415902;0.2641432034;0.3487996365;0.397335842;0.3987503564;0.341820982;0.2913864879;0.2657582533;0.2013422819;0.1549449179;0.1545082474;0.1508201681;0.204119548;0.2778555912;0.3063815359;0.330498584;0.3294748378;0.3238906983;0.3040942486;0.2526379896;0.1987529248;0.2017892131;0.2037882745;0.265927688;0.2637165464;0.2620889153;0.2581930747;SU
0.4064677716;0.3763453234;0.3583225666;0.3655285367;0.3862609621;0.4068851872;0.4415530951;0.4840671314;0.4949435683;0.4810289897;0.4497255679;0.4212342242;0.4006168084;0.3794895857;0.3668349782;0.3894044202;0.4323707257;0.4268749492;0.4327631576;0.3975620147;0.3480545579;0.2938148405;0.2941822732;0.3569849739;0.4079457722;0.4424957278;0.4410985165;0.2000771456;0.1334490239;0.0666666667;0.0944444444;0.0711458249;0.0666666667;0.0711458249;0.0970236066;0.3236081306;0.3065136494;0.2655648534;0.2003084042;0.2279809392;0.2758264797;0.2019962107;0.2712567915;0.3184162196;0.3289057803;0.2811462429;0.2318071783;0.2290614236;0.1689656258;0.1248455836;0.1223484197;0.1218428456;0.1693305628;0.240370085;0.271541098;0.2844205719;0.2893692587;0.2859897261;0.265855247;0.2160961149;0.1617802198;0.1556547303;0.158113883;0.2255993389;0.2465815669;0.2446968394;0.2420335657;SU
0.4997634682;0.462308459;0.4447796383;0.4438165266;0.461869813;0.4760845061;0.5043837377;0.5264928499;0.5375834737;0.5329129539;0.523704998;0.498319323;0.4753743911;0.4591310437;0.4563758389;0.4720941046;0.5132802364;0.5336309096;0.5568852357;0.523704998;0.4636219071;0.3939202843;0.395005073;0.4712346223;0.5372901358;0.5679771837;0.550499239;0.2687917368;0.1813322965;0.0941991198;0.1117001139;0.0875060726;0.0875060726;0.0859479763;0.1140939597;0.4026845638;0.394148909;0.3464023597;0.2589769313;0.2895255652;0.3449690544;0.2641432034;0.355704698;0.4004411783;0.4091208229;0.3567163024;0.2999181607;0.2895255652;0.2107425298;0.1613532252;0.1612135859;0.1621885366;0.2183014224;0.2966716256;0.3280362258;0.3467272846;0.3495736012;0.3446424719;0.3278301944;0.27590342;0.2132919273;0.2081619117;0.2122334;0.2800355174;0.2719570415;0.27590342;0.2714597103;SU
0.5193949093;0.469753738;0.4447198606;0.4417853524;0.4661401941;0.4937170279;0.5273478298;0.5634783087;0.5815405283;0.5816523523;0.5601791931;0.547437508;0.5241935484;0.5085762911;0.5241935484;0.5594821636;0.616764155;0.5766551981;0.5856637953;0.5593077705;0.4974571133;0.4191221439;0.4207483052;0.5078084352;0.5812049273;0.6247267873;0.6175545071;0.2904345662;0.1935483871;0.0967741935;0.1146183097;0.0974439191;0.1051484259;0.1096892783;0.1410714168;0.4244418505;0.4172559136;0.3692984884;0.2741935484;0.3027149093;0.3614666908;0.2975139798;0.3984393331;0.4563404629;0.4661401941;0.4032258065;0.3307434944;0.3131691587;0.2344264815;0.1882680247;0.2022570355;0.196383801;0.2596974546;0.3482713368;0.3897756766;0.4033064435;0.4039509609;0.3964757598;0.3622754427;0.2960896734;0.2600728306;0.2585680571;0.2660068146;0.3274829114;0.3227821951;0.323486631;0.316166061;SU
0.4262141291;0.3843710353;0.3639663587;0.3666174573;0.3952900489;0.4338083922;0.4760845061;0.5230164784;0.5375834737;0.5421306853;0.5195601942;0.4893809523;0.450465079;0.4287955126;0.4362932339;0.4704214472;0.5132802364;0.4888283956;0.5102436996;0.4922716999;0.44569014;0.3817842323;0.3843710353;0.4564251849;0.5132802364;0.5422968301;0.5316012443;0.2551218498;0.1679194094;0.0872483221;0.1044050281;0.093479116;0.1015620534;0.1024452183;0.1209916535;0.3617941469;0.3626645929;0.3246546744;0.2311298706;0.2569689895;0.3093806865;0.2532612384;0.3443809828;0.394605761;0.3962005944;0.3396397565;0.2848991312;0.2739373373;0.2161240562;0.1765496166;0.1883982396;0.1825700739;0.229074472;0.3050555215;0.3551978154;0.3751791909;0.3763778495;0.3701024343;0.340236023;0.2701290174;0.2364283886;0.2352825254;0.2409573567;0.2903799685;0.3014162627;0.3026838197;0.2959876117;SU
0.4680930582;0.4237399622;0.4004996879;0.3964284999;0.4014418458;0.4175058216;0.4482063017;0.4855695396;0.507761974;0.5102504832;0.4904872861;0.4763285514;0.4655701403;0.4592264026;0.4735210895;0.5128135897;0.5576538154;0.5011098793;0.511294653;0.4722052285;0.4123105626;0.3492849839;0.3492849839;0.4271871825;0.4962078418;0.5387227694;0.5362006258;0.2333333333;0.16;0.08;0.1054092553;0.0835330939;0.0869226987;0.0906764701;0.1166190379;0.3774181295;0.3678163793;0.316227766;0.2332380758;0.2639865316;0.3200694369;0.2496219364;0.3333333333;0.386551707;0.4068851872;0.3457680661;0.2879043051;0.2666666667;0.1968643075;0.1569146973;0.1671991494;0.1646545205;0.2186829262;0.2970222588;0.3250299132;0.3413046863;0.3405877273;0.3343982988;0.3058685266;0.2538591035;0.21499354;0.2137495939;0.2152001652;0.2800793538;0.2748737084;0.2674156149;0.2613639438;SU
0.4712346223;0.4251559991;0.3968821327;0.3975625025;0.4161615033;0.4456396054;0.487351848;0.5307108248;0.5442866127;0.5374577771;0.52280113;0.4985000699;0.4730948604;0.4609424116;0.4697986577;0.5062556286;0.5582989085;0.526963181;0.5409662425;0.5163861493;0.4564251849;0.3896087322;0.3975058495;0.4713301977;0.5404664275;0.5733445137;0.5701933795;0.2617449664;0.1744966443;0.0872483221;0.1048355661;0.0900430058;0.0941991198;0.1006711409;0.117401716;0.3909936017;0.3858330833;0.3372441484;0.249137063;0.27590342;0.3291328815;0.2717913655;0.3612334669;0.4180513155;0.4203078741;0.3637806774;0.3037237181;0.2810790818;0.2191252043;0.1776939905;0.1880392715;0.1825700739;0.2364283886;0.3137897913;0.3543725848;0.3764376822;0.3763778495;0.3701024343;0.3355704698;0.2731964086;0.2372841548;0.2419833071;0.2425410872;0.2980349438;0.3028325952;0.3026838197;0.2898365487;SU
0.5232621999;0.4760797466;0.4534094451;0.4627795721;0.4937170279;0.5290715957;0.5559839082;0.5820994333;0.5892065954;0.5948639873;0.5741686294;0.5475562967;0.5214568761;0.5029181235;0.5161920324;0.5574441825;0.6059130244;0.5766551981;0.6033314553;0.5702474042;0.5078084352;0.4365280194;0.4382380055;0.5211449813;0.5921793468;0.6298588448;0.6289288583;0.2903225806;0.1935483871;0.0967741935;0.1146183097;0.1010480975;0.1051484259;0.1051484259;0.1342202982;0.4307538826;0.4233678951;0.3692984884;0.2741935484;0.3027149093;0.3665586509;0.2975139798;0.3937598586;0.4508201568;0.4661401941;0.3919388026;0.3307434944;0.3291666392;0.256294332;0.2135193919;0.2178912272;0.2171437422;0.2741935484;0.3516166025;0.380402465;0.3938424338;0.38743265;0.3811710419;0.3622754427;0.3137915558;0.2771425851;0.2743121186;0.2816814387;0.3333875259;0.3052821489;0.3065577066;0.3010992694;SU
0.4322481124;0.3896087322;0.3706496986;0.3789421265;0.4067468476;0.4403011937;0.4776901919;0.5067447431;0.523532953;0.5257651469;0.5073221796;0.4754217651;0.450465079;0.4287955126;0.4362932339;0.4720941046;0.5163861493;0.5030424081;0.523532953;0.5042497653;0.4541993105;0.3975058495;0.3896087322;0.4627466893;0.5223270512;0.5463103738;0.5364511438;0.2617449664;0.1744966443;0.0872483221;0.1092538295;0.0960927588;0.1008946066;0.0990927722;0.1194932471;0.3712568238;0.3721051349;0.3246546744;0.2461358499;0.2620889153;0.3188449267;0.2589769313;0.3443809828;0.3901863585;0.3962005944;0.3385771344;0.2848991312;0.2972783166;0.2344194523;0.1921855176;0.2014541076;0.1937029489;0.2461358499;0.3165765481;0.33957344;0.3521411979;0.3490578154;0.3446424719;0.3291328815;0.2855308374;0.2505792578;0.2551218498;0.2593245515;0.3032042147;0.2791494543;0.2752496195;0.277206395;SU
0.4569463864;0.4176654695;0.3969326839;0.4116093077;0.4440220215;0.475207557;0.5212378429;0.5600793595;0.5872724145;0.5788878226;0.5458937626;0.5143712451;0.4863012327;0.4680930582;0.4735210895;0.5061839806;0.5575342541;0.4925218551;0.5011098793;0.4664761516;0.409769583;0.3492849839;0.3492849839;0.4298320085;0.4975048855;0.5332083187;0.5373598008;0.2266666667;0.1533333333;0.0733333333;0.1085254706;0.0954521404;0.0935711257;0.1017622501;0.1240071683;0.3681183385;0.3535848162;0.3069563849;0.2241031509;0.2498888642;0.3107696539;0.2387001839;0.3269386623;0.3820994635;0.3993884214;0.338493394;0.2791256189;0.2961230975;0.2266666667;0.1713994684;0.1801234145;0.1749920633;0.2459448899;0.3293765154;0.4112312137;0.4440720662;0.4467164151;0.4358389101;0.3901566637;0.2863564213;0.2367370787;0.233428552;0.2393509743;0.3144660377;0.3507452383;0.3467307633;0.3423448554;SU
0.4773128694;0.4281121727;0.3964847111;0.3990890939;0.4228720537;0.4486114085;0.4804637941;0.5133241121;0.523661992;0.5291809057;0.513674983;0.4841527194;0.4604046412;0.4574109855;0.4632817411;0.5116982045;0.5710616748;0.5362831879;0.5516843841;0.5192566747;0.469079027;0.3975058495;0.404080355;0.4799478974;0.5404664275;0.5786231403;0.5652345646;0.2684563758;0.1812080537;0.0939597315;0.1100752984;0.0932378791;0.0939597315;0.0967933228;0.1154674532;0.3952900489;0.3909936017;0.343004895;0.2581930747;0.2809989452;0.337777974;0.2739373373;0.3629749606;0.4135557182;0.4203078741;0.3637806774;0.2990156968;0.3016403363;0.2371892221;0.1908921162;0.2014541076;0.1954391917;0.2522811561;0.3222175539;0.3527163314;0.3541818739;0.3557680075;0.3513087873;0.3375111667;0.291154523;0.2505792578;0.2551218498;0.2606239978;0.3038719845;0.2803570278;0.2752496195;0.270545562;SU
0.6348469872;0.5773314945;0.5337832498;0.5257421295;0.5354863;0.5532281576;0.5900338621;0.6272721446;0.6308905553;0.6225890021;0.5851638688;0.5534044666;0.532563451;0.5106819419;0.5161920324;0.5561593435;0.6211771746;0.6423325081;0.6569982665;0.6129562795;0.5559839082;0.4909429437;0.4825923968;0.5457717521;0.5992212254;0.6259747861;0.6108305361;0.3068757676;0.2098324489;0.1051484259;0.1387471817;0.1120358386;0.1048387097;0.1051484259;0.1342202982;0.4811752868;0.4627795721;0.4070783698;0.3181142407;0.3542884296;0.412001283;0.3103529259;0.397131363;0.4435483871;0.4563404629;0.3877682348;0.3338748636;0.3468679543;0.2741935484;0.2249407368;0.2338709677;0.2171437422;0.2710925212;0.33880567;0.3611066641;0.370090126;0.3793752738;0.3741101131;0.3672676625;0.3291666392;0.2784302662;0.2743121186;0.2738375298;0.3154452777;0.2895374689;0.2904345662;0.2943272192;AN
0.4472415097;0.4054034091;0.3757995544;0.3777874874;0.3884188446;0.4075149994;0.4453183326;0.478820164;0.4871879951;0.4689078116;0.4297320584;0.3962938067;0.3734669254;0.3516004241;0.3575418994;0.3852723944;0.4311459527;0.4551272907;0.4685415943;0.4504054608;0.4139359453;0.3617938516;0.3603243686;0.4029323558;0.4372199956;0.452651886;0.4424355279;0.2352346734;0.1568231156;0.0784115578;0.1039166214;0.0852756286;0.0782122905;0.082485045;0.0951362367;0.3479868492;0.3376539271;0.3008471959;0.2425507636;0.2582552923;0.3003280459;0.228231265;0.2899113016;0.3222839129;0.3280904326;0.2811671404;0.2433857085;0.2572260209;0.207382248;0.1720996849;0.1731843575;0.1666640658;0.199871998;0.2463807494;0.2668146131;0.2828824335;0.2905565056;0.2924302196;0.2773674098;0.2474551351;0.2103706188;0.2122905028;0.2103706188;0.2323646295;0.2213588017;0.2290502793;0.2259636695;AN
0.5638754788;0.5112511885;0.4737556801;0.4659518335;0.4642317429;0.4695624441;0.4902607016;0.5185449729;0.5293602008;0.5207259889;0.4975048855;0.4763285514;0.4714045208;0.4592264026;0.4737556801;0.5082868831;0.5639936958;0.5520064412;0.5471542541;0.5159241977;0.4569463864;0.3897577595;0.3912941491;0.4533823503;0.5053491642;0.5387227694;0.5403702434;0.260085456;0.1734614911;0.0866666667;0.1186966254;0.0926162933;0.0869226987;0.1;0.1201850425;0.4133870933;0.3915212496;0.3440930107;0.2699794231;0.2970222588;0.3508719298;0.2596578946;0.338493394;0.3832608627;0.4020503009;0.3449315552;0.2885211334;0.2936362073;0.2332380758;0.1859510091;0.1933333333;0.1813529401;0.2311324776;0.2928784352;0.3282952601;0.3530187279;0.360246829;0.3555902761;0.3331999733;0.2792052212;0.2314207328;0.2267646847;0.226372358;0.277448694;0.2863564213;0.2934090811;0.2894439113;AN
0.4722240326;0.4229607426;0.3972770212;0.3942804467;0.4022734308;0.4156664858;0.442012077;0.478820164;0.4876042173;0.4789179256;0.4427880943;0.4149525722;0.393805219;0.3821817067;0.3912210369;0.4205928542;0.4656685136;0.4793087727;0.4914296228;0.4685082877;0.4191433627;0.3714558706;0.3658684766;0.415253317;0.4522380012;0.4748603352;0.4702371064;0.2460638608;0.1676908494;0.083984896;0.0994664459;0.082485045;0.0782122905;0.0805709782;0.1007137228;0.3642012517;0.3526640023;0.3162228312;0.2501521025;0.2696652153;0.3164201622;0.2428079756;0.30234769;0.3396813433;0.3476279148;0.3003280459;0.2572260209;0.2636966195;0.2099993981;0.1720996849;0.1731843575;0.1666640658;0.2024320775;0.2558878769;0.2707624763;0.2903415969;0.2907175828;0.2924302196;0.2826616903;0.2529437189;0.2103706188;0.2123639979;0.2060233398;0.2356985822;0.2236033083;0.2291183984;0.2259636695;AN
0.6282045837;0.5616285596;0.5081285162;0.4947697307;0.5016232755;0.5193949093;0.5616285596;0.6113094728;0.6228501005;0.6172384877;0.5921793468;0.5703614423;0.5463077276;0.5340268752;0.5489205186;0.5917398815;0.665261483;0.6282045837;0.6423325081;0.607199693;0.5541091415;0.4872195957;0.4825923968;0.5484463915;0.5992212254;0.6423325081;0.6395929051;0.314516129;0.2096774194;0.1048387097;0.127511196;0.0940476112;0.0971096337;0.1032761974;0.1370967742;0.4736144148;0.4584732388;0.4121591077;0.3245905129;0.3501337636;0.4107365025;0.3318232357;0.4151463767;0.4597481553;0.4791435735;0.410578131;0.3516166025;0.3333875259;0.2596974546;0.2056056255;0.2178912272;0.2116839476;0.2641667638;0.3451763639;0.3759310329;0.3938424338;0.3954903173;0.3972132373;0.3700022499;0.3173978815;0.2611957216;0.2662511939;0.2660068146;0.3265880118;0.3052821489;0.3068757676;0.3010992694;AN
0.4298409846;0.3835674613;0.3541212065;0.3624833117;0.3762975222;0.4028548911;0.4400660468;0.4677415796;0.4764678673;0.4666058775;0.4427880943;0.4111367484;0.3890611251;0.3729651783;0.3743433646;0.401341342;0.4504054608;0.4504054608;0.4748603352;0.4548186019;0.415253317;0.3714558706;0.3729233356;0.4116298775;0.4447222134;0.468241749;0.4543036545;0.2402884153;0.1620111732;0.0782122905;0.0916269244;0.0776114189;0.0728402503;0.0805709782;0.0961153661;0.3437002998;0.3351955307;0.3028118488;0.2423576756;0.2558878769;0.2923234738;0.2450470637;0.30234769;0.3331876548;0.3398191358;0.2965107153;0.2572260209;0.2529437189;0.199871998;0.1612387675;0.1675977654;0.1612387675;0.2024320775;0.2541131936;0.273970946;0.2893186006;0.2905565056;0.2924302196;0.2809450494;0.2423576756;0.2038914815;0.2067039106;0.2048840315;0.2349691715;0.2224137345;0.2291183984;0.2259636695;AN
0.4746018474;0.4272363095;0.3947964001;0.3935435722;0.4023465124;0.414736269;0.4326561661;0.4511986779;0.4623143605;0.4567734398;0.4287506974;0.4007708622;0.3901962153;0.3911442536;0.401386486;0.4392052306;0.4887941827;0.4600053677;0.4600389141;0.4222587703;0.3735052514;0.3236081306;0.323417324;0.3672133971;0.4079457722;0.4417278085;0.4495539628;0.2114033066;0.1445512426;0.0724355823;0.1001542021;0.0801233617;0.0722222222;0.0801233617;0.1001542021;0.347921518;0.326267708;0.2912828162;0.2296669623;0.2515384761;0.2959083108;0.2186518739;0.2791632117;0.3193840523;0.3386611256;0.2832788619;0.2368778401;0.2422247706;0.1867526257;0.144230611;0.1555555556;0.144230611;0.1896227574;0.2455781789;0.281639819;0.3041381265;0.3111607103;0.3025100753;0.2828972679;0.2296669623;0.1863389981;0.1834174891;0.1886436316;0.2296669623;0.2429880859;0.2445075676;0.2420335657;AN
0.4699383429;0.4214083166;0.3858390313;0.3923363099;0.4033581454;0.4145386918;0.4409162798;0.4740380656;0.4876042173;0.4805768306;0.4483914567;0.4306026966;0.4053649147;0.3902625519;0.4028548911;0.4363625606;0.4992113252;0.4746302433;0.4894887776;0.4677415796;0.4224069597;0.3703198529;0.3714138578;0.4205928542;0.4572140216;0.4793413289;0.482003455;0.2514587136;0.1676908494;0.0837988827;0.0961153661;0.0776114189;0.0726256983;0.0805709782;0.1007137228;0.3596741587;0.3498652137;0.3180925329;0.2523878659;0.270474155;0.3161241196;0.2524496878;0.3148380515;0.3474932188;0.3555285492;0.3082260162;0.2649953347;0.2587985435;0.199871998;0.1626840199;0.1675977654;0.1612387675;0.1975158607;0.2572260209;0.2811671404;0.3003280459;0.3017277009;0.3035324627;0.2862821894;0.2448559441;0.2103706188;0.2067039106;0.2048840315;0.2349691715;0.2224137345;0.2291183984;0.2259636695;AN
0.6275831116;0.5615706567;0.517701737;0.513665998;0.5277176822;0.550340449;0.5815405283;0.6171858021;0.6243102333;0.614651581;0.5864406117;0.5645737298;0.5381516329;0.5241935484;0.5325023877;0.5739420435;0.6362284814;0.6360751302;0.64561476;0.601820426;0.5453545182;0.4811752868;0.4721703603;0.5355470231;0.5882676202;0.6259747861;0.6222232804;0.3068757676;0.2017741291;0.1051484259;0.127511196;0.1051484259;0.0971096337;0.1032761974;0.1342202982;0.4698229569;0.4574791808;0.4094678153;0.3181142407;0.3429079294;0.4006368499;0.3137915558;0.4041923899;0.4484335089;0.4622170929;0.393512029;0.3338748636;0.3471490847;0.2596974546;0.2073380666;0.2178912272;0.2016129032;0.2600728306;0.3422434705;0.3728912265;0.3875165734;0.38743265;0.3891912423;0.3777431751;0.3245905129;0.2704920941;0.2662511939;0.2660068146;0.3181142407;0.2974046599;0.2988226986;0.2931093846;AN
0.4497119955;0.3999391358;0.365228137;0.3675705955;0.3841772346;0.4044785332;0.4416588911;0.477514763;0.4830706584;0.4805768306;0.4400660468;0.39947064;0.3749681384;0.3553090194;0.3523541236;0.3957421396;0.4494690298;0.4547156591;0.4650313692;0.4427880943;0.3995097023;0.3484349973;0.3479868492;0.3944387287;0.4323387132;0.4572140216;0.4504054608;0.2349027491;0.1568231156;0.0784115578;0.1039166214;0.082485045;0.0782122905;0.0776114189;0.0961153661;0.3438818636;0.3341697526;0.3008471959;0.2425507636;0.2626292575;0.2963001253;0.2354998761;0.2923234738;0.3222839129;0.3359860325;0.2890487893;0.25108609;0.2599416788;0.2025091504;0.1666640658;0.1731843575;0.1612387675;0.199871998;0.25108609;0.2811671404;0.3013136661;0.3074656515;0.3029664103;0.2900727371;0.2501521025;0.2094040761;0.2067793913;0.2060233398;0.2373479976;0.2290502793;0.2349027491;0.2307472227;AN
0.4795187917;0.4284986711;0.3946009079;0.3970570752;0.40372494;0.4061639273;0.4202439033;0.4402580612;0.451232879;0.442774641;0.4106979906;0.3849803586;0.3728849821;0.3693922269;0.3839769155;0.426911099;0.4782942944;0.4600053677;0.4638140325;0.4252813158;0.3807886553;0.3302169134;0.3307772366;0.3759760959;0.4127968442;0.4424957278;0.4525988058;0.2224998266;0.1501028454;0.077975938;0.0924628721;0.0678141979;0.0668977477;0.0711458249;0.0971825316;0.347921518;0.3341194434;0.2958561546;0.2296669623;0.2515384761;0.3002056908;0.2236067977;0.2839318298;0.3201562119;0.338205139;0.2870131412;0.2412032594;0.2389534796;0.1840055018;0.1374368542;0.1448711646;0.1405456738;0.1772561793;0.2333994615;0.2692582404;0.2996397013;0.3002056908;0.3012832636;0.2758264797;0.2239516041;0.174447983;0.1781246616;0.1778645622;0.2173067468;0.2440653626;0.2446968394;0.2460176647;AN
0.4824241503;0.4282406234;0.3856367565;0.374676707;0.3900225626;0.4091582888;0.4453183326;0.477514763;0.4947841302;0.4822947447;0.4560521035;0.426634259;0.4026224077;0.3890210136;0.4032033648;0.4453183326;0.4974577233;0.4793087727;0.4799594773;0.4532031444;0.4067100497;0.3593703248;0.3596741587;0.4029323558;0.4447222134;0.4748603352;0.482003455;0.2402884153;0.1565243098;0.0782122905;0.0994664459;0.082485045;0.0784115578;0.0852756286;0.1007137228;0.3600210835;0.3411939997;0.3085296374;0.2474551351;0.2661118517;0.3122999969;0.2473920651;0.3049685824;0.3396813433;0.3595005708;0.3042000758;0.2604214977;0.2626292575;0.2099250752;0.1654423787;0.1731843575;0.1612387675;0.2024320775;0.2618556792;0.3092873863;0.3343098168;0.3411939997;0.3363573905;0.3130984641;0.2524496878;0.2094040761;0.2067793913;0.2048840315;0.2448559441;0.2718553086;0.2795529833;0.2751644772;AN
0.5099322153;0.4761276414;0.4503085362;0.4464537912;0.445900393;0.4439233056;0.4506853492;0.4677896541;0.4623143605;0.44239109;0.3935435722;0.3528543224;0.3350419174;0.3188037052;0.3226529688;0.338205139;0.3755654174;0.4780683871;0.4682842336;0.4393106272;0.3961621441;0.3368792875;0.3252729149;0.3725123248;0.4000385784;0.4211243035;0.4124976618;0.2228463458;0.1448711646;0.0724355823;0.1095726829;0.086780552;0.0795434504;0.0773799349;0.0864241621;0.3549473966;0.3344887383;0.2944968507;0.240370085;0.2634645711;0.310962266;0.2094230758;0.265855247;0.2944968507;0.3025100753;0.2556159349;0.2249828526;0.2717683291;0.2157387538;0.1671289884;0.1681416217;0.1564458649;0.1862561624;0.2262141452;0.2560984571;0.2779999112;0.2852873795;0.2923932748;0.2906994545;0.2577801724;0.2160961149;0.2074239411;0.2003084042;0.2178741283;0.2058556368;0.2184400361;0.2213873205;DI
